Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2/18/2025,19:51:41,CNR7858937902,Success,CUST243293,Prime SUV,Bannerghatta Road,Kanakapura Road,4.04,8.79,0,,0,,0,,467,7.8,5,4.5
2/26/2025,17:19:09,CNR6232787934,Success,CUST972406,Prime Sedan,Bannerghatta Road,Electronic City,7.38,4.29,0,,0,,0,,919,23.02,4.7,4.8
2/11/2025,4:23:18,CNR6104498233,Success,CUST802474,Prime Sedan,Kammanahalli,Kanakapura Road,7.94,6.17,0,,0,,0,,771,10.52,3.5,4.5
2/8/2025,1:20:13,CNR7605168296,Success,CUST781756,Prime SUV,Shivajinagar,Lavelle Road,4.84,13.11,0,,0,,0,,548,14.34,4.8,4.8
2/24/2025,22:25:15,CNR4310357128,Cancelled by Driver,CUST676115,Prime Plus,Frazer Town,Cunningham Road,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/11/2025,19:51:55,CNR5705442613,Success,CUST212051,Bike,Bannerghatta Road,Kadubeesanahalli,9.42,13.89,0,,0,,0,,677,12.2,4.1,4
2/10/2025,13:19:54,CNR1847190672,Success,CUST487650,Prime SUV,Bommasandra,Kammanahalli,7.72,12.22,0,,0,,0,,489,22.53,3.5,3.7
2/18/2025,18:59:07,CNR6298467968,Cancelled by Customer,CUST342276,eBike,Kaggadasapura,Hosakerehalli,0,0,1,AC is not working,0,,0,,0,0,0,0
2/23/2025,7:29:06,CNR4110152413,Cancelled by Customer,CUST824422,Prime SUV,Banashankari,Electronic City,0,0,1,Driver is not moving towards pickup location,0,,0,,0,0,0,0
2/26/2025,3:04:39,CNR7607736632,Success,CUST602159,eBike,Domlur,Girinagar,2.22,5.17,0,,0,,0,,266,19.12,3.5,4.5
2/28/2025,1:34:33,CNR7049217766,Success,CUST251430,eBike,Hebbal,Jayanagar,6.58,9.08,0,,0,,0,,883,9.79,3.9,4.8
2/19/2025,19:49:13,CNR6670966386,Incomplete,CUST719705,Mini,Kanakapura Road,Majestic,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/5/2025,14:27:07,CNR2354389607,Success,CUST542978,Prime SUV,Basavanagudi,Koramangala,9.54,12.15,0,,0,,0,,392,6.8,4.9,4.2
2/28/2025,1:29:49,CNR9443201417,Cancelled by Driver,CUST422636,Mini,Kammanahalli,Majestic,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/26/2025,7:16:37,CNR7747378674,Cancelled by Driver,CUST698816,Prime Sedan,Koramangala,Malleshwaram,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/14/2025,14:24:40,CNR3150788861,Cancelled by Driver,CUST420377,eBike,Rajajinagar,Hoodi,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/8/2025,13:15:41,CNR5045489312,Success,CUST567572,Prime Plus,Lavelle Road,Whitefield,5.11,9.43,0,,0,,0,,447,7.95,4,3.9
2/19/2025,20:17:01,CNR8516786283,Cancelled by Customer,CUST550048,Prime SUV,Hulimavu,Hulimavu,0,0,1,Change of plans,0,,0,,0,0,0,0
2/23/2025,13:19:01,CNR9933412549,Success,CUST159108,Prime Plus,Sadashivanagar,Domlur,9.03,7.92,0,,0,,0,,707,25.07,3.7,4.1
2/11/2025,3:17:24,CNR7735205104,Success,CUST188654,eBike,BTM Layout,Majestic,3.2,14.5,0,,0,,0,,394,28.15,4.2,4.6
2/20/2025,14:22:17,CNR4517694099,Cancelled by Driver,CUST853313,Bike,Richmond Town,Indiranagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/18/2025,1:50:20,CNR1005668568,Cancelled by Customer,CUST916292,Auto,Basavanagudi,Sadashivanagar,0,0,1,Change of plans,0,,0,,0,0,0,0
2/4/2025,11:18:54,CNR6441615001,Success,CUST733228,Bike,Vasanth Nagar,Marathahalli,4.32,3.67,0,,0,,0,,181,8.18,4.2,4.6
2/23/2025,9:11:00,CNR4961502873,Cancelled by Customer,CUST840863,Prime SUV,Frazer Town,Ulsoor,0,0,1,AC is not working,0,,0,,0,0,0,0
2/13/2025,23:33:26,CNR2008408465,Incomplete,CUST223954,Auto,Koramangala,Kadubeesanahalli,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/24/2025,20:07:39,CNR2344173714,Cancelled by Driver,CUST397458,Mini,Jayanagar,Bommasandra,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/19/2025,9:56:26,CNR9971488930,Success,CUST632812,Prime Plus,Kanakapura Road,JP Nagar,4.28,12.18,0,,0,,0,,576,27.83,3.6,5
2/10/2025,18:31:52,CNR5706086077,Success,CUST372539,Prime Sedan,Marathahalli,Kanakapura Road,4.25,7.62,0,,0,,0,,362,23.68,3.7,4.9
2/19/2025,16:14:09,CNR1398528956,Success,CUST136808,Prime Sedan,Domlur,Hennur,8.92,12.78,0,,0,,0,,987,19.28,4.5,3.7
2/26/2025,1:55:38,CNR5709306220,Success,CUST172051,Bike,Hoodi,HBR Layout,3.35,8.34,0,,0,,0,,994,23.57,4.8,4.3
2/25/2025,17:39:05,CNR1656919194,Success,CUST586521,Prime Sedan,Hebbal,Basavanagudi,4.43,9.62,0,,0,,0,,285,28.9,4.6,4
2/23/2025,15:14:44,CNR5004876040,Success,CUST783174,Auto,Sarjapur,Hosakerehalli,3.44,3.05,0,,0,,0,,797,11.23,4.4,4.7
2/4/2025,14:06:26,CNR3494300930,Success,CUST479339,Prime Plus,Bommasandra,Jakkur,4.93,3.87,0,,0,,0,,647,21.94,3.5,4.3
2/18/2025,15:21:02,CNR9112625673,Success,CUST616117,Prime Plus,Malleshwaram,Vijayanagar,2.47,9.55,0,,0,,0,,214,26.15,3.8,3.6
2/7/2025,23:55:39,CNR3398206199,Success,CUST284996,Bike,Shivajinagar,Whitefield,6.43,14.32,0,,0,,0,,872,24.41,4.3,4.2
2/1/2025,20:35:29,CNR2595518690,Success,CUST514919,Mini,Lavelle Road,Cunningham Road,6.15,5.55,0,,0,,0,,742,9.98,4.9,4.4
2/7/2025,11:57:37,CNR6491133362,Cancelled by Driver,CUST803010,eBike,Vasanth Nagar,Majestic,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/11/2025,16:04:09,CNR1936910497,Cancelled by Customer,CUST896074,Prime Plus,Hebbal,Hebbal,0,0,1,Wrong Address,0,,0,,0,0,0,0
2/4/2025,13:34:25,CNR8725233925,Cancelled by Driver,CUST317047,Prime Plus,Kammanahalli,Nagawara,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/23/2025,2:53:17,CNR7904840861,Incomplete,CUST657672,Mini,Bommasandra,Sahakar Nagar,0,0,0,,0,,1,Other Issue,0,0,0,0
2/7/2025,17:20:35,CNR4784241748,Success,CUST266547,Prime Sedan,Domlur,Domlur,9.09,9.16,0,,0,,0,,451,23.57,4.4,4.6
2/8/2025,2:38:35,CNR9652998239,Success,CUST589657,Prime Sedan,Yelahanka,Ulsoor,6.29,8.26,0,,0,,0,,398,19.1,3.8,4.1
2/14/2025,3:50:18,CNR1991402789,Success,CUST633401,Prime Plus,BTM Layout,Basavanagudi,8.84,9.93,0,,0,,0,,220,8.35,3.5,4.6
2/16/2025,21:17:23,CNR7973484017,Success,CUST537638,eBike,Hebbal,Richmond Town,3.19,5.28,0,,0,,0,,407,6.96,4.7,3.8
2/7/2025,23:30:27,CNR7028376345,Success,CUST949086,Prime SUV,HBR Layout,Vasanth Nagar,9.32,14.66,0,,0,,0,,835,11.09,4,4.2
2/21/2025,7:21:05,CNR3169696815,Cancelled by Driver,CUST214770,Auto,Kengeri,Indiranagar,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/22/2025,16:04:30,CNR8716834708,Success,CUST583144,Prime SUV,Marathahalli,KR Puram,9.47,13.85,0,,0,,0,,761,17.3,3.9,4.2
2/4/2025,22:47:20,CNR6729601075,Success,CUST429028,Auto,Bannerghatta Road,MG Road,3.87,5.6,0,,0,,0,,373,2.68,3.7,3.7
2/15/2025,1:08:45,CNR9180078050,Success,CUST490082,Prime Sedan,Electronic City,Kanakapura Road,4.57,13.94,0,,0,,0,,425,11.6,4.7,4.9
2/3/2025,22:06:14,CNR1159829809,Success,CUST547603,Mini,Banashankari,Girinagar,4.11,14.47,0,,0,,0,,344,28.47,3.6,4.4
2/13/2025,11:42:38,CNR4781473441,Success,CUST594729,Bike,Richmond Town,Bellandur,6.11,12.34,0,,0,,0,,418,7.63,4.2,4.5
2/11/2025,2:23:14,CNR3828613890,Success,CUST696098,Bike,KR Puram,Shivajinagar,3.65,13.51,0,,0,,0,,436,29.8,3.5,3.6
2/18/2025,20:56:45,CNR4797124680,Success,CUST378610,Auto,JP Nagar,Whitefield,9.59,6.14,0,,0,,0,,743,20.07,4.5,4.4
2/26/2025,8:30:43,CNR4894472634,Success,CUST413322,Mini,Bommasandra,Bommanahalli,9.24,5.67,0,,0,,0,,286,20.69,4.3,4.8
2/23/2025,9:10:24,CNR5528593416,Cancelled by Driver,CUST610301,Prime Sedan,Whitefield,JP Nagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/16/2025,3:13:08,CNR6926345079,Cancelled by Driver,CUST871933,eBike,Richmond Town,Rajajinagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/6/2025,0:38:47,CNR8998962482,Success,CUST512682,Bike,RT Nagar,Rajajinagar,8.67,12.18,0,,0,,0,,464,9.99,3.9,3.8
2/11/2025,7:00:35,CNR5751002371,Success,CUST999111,Bike,Hulimavu,HSR Layout,6.94,14.04,0,,0,,0,,415,21.8,3.9,3.6
2/23/2025,12:46:43,CNR2334473582,Success,CUST695473,Prime Sedan,Bannerghatta Road,Majestic,9.56,13.56,0,,0,,0,,353,5.63,4.9,4
2/27/2025,7:40:45,CNR1584111925,Cancelled by Driver,CUST114343,Prime Plus,KR Puram,Hebbal,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/24/2025,8:50:39,CNR2741825914,Cancelled by Driver,CUST436808,Mini,Electronic City,Hosakerehalli,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/24/2025,4:15:41,CNR8063160391,Cancelled by Driver,CUST529246,Auto,Electronic City,Bellandur,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/25/2025,9:02:28,CNR8977676945,Incomplete,CUST967891,Bike,Basavanagudi,Hebbal,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/23/2025,19:14:46,CNR9356818290,Incomplete,CUST330902,Prime SUV,Cunningham Road,Kanakapura Road,0,0,0,,0,,1,Other Issue,0,0,0,0
2/13/2025,9:50:00,CNR1330787361,Cancelled by Customer,CUST189498,Prime SUV,Domlur,Jayanagar,0,0,1,Driver is not moving towards pickup location,0,,0,,0,0,0,0
2/21/2025,15:18:57,CNR4171742216,Cancelled by Customer,CUST603826,eBike,Banaswadi,Lavelle Road,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/22/2025,0:39:55,CNR1759299248,Cancelled by Driver,CUST111424,Prime SUV,Electronic City,Marathahalli,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/26/2025,4:20:23,CNR4340208779,Success,CUST192882,Bike,Frazer Town,Frazer Town,6.7,10.44,0,,0,,0,,615,18.03,4.2,4.8
2/16/2025,23:37:45,CNR3601165276,Success,CUST690013,Prime Sedan,Hennur,Yelahanka,9.73,14.95,0,,0,,0,,322,8.47,3.8,3.7
2/3/2025,13:48:18,CNR9440183022,Success,CUST346054,Mini,RT Nagar,Electronic City,6.72,10.97,0,,0,,0,,504,13.62,3.7,4.4
2/17/2025,14:16:05,CNR4528124475,Success,CUST825730,Prime SUV,Lavelle Road,Electronic City,4.76,8.59,0,,0,,0,,177,8.2,4.8,3.8
2/8/2025,6:13:36,CNR4223425484,Success,CUST277619,Bike,Basaveshwaranagar,Basaveshwaranagar,8.06,8.48,0,,0,,0,,285,6.85,4.2,4.4
2/14/2025,9:05:44,CNR8088686116,Success,CUST377105,Bike,Hennur,Jayanagar,9.42,4.97,0,,0,,0,,217,26.19,4.6,4.1
2/5/2025,16:52:34,CNR2644259333,Success,CUST612006,Prime Plus,Hebbal,Banashankari,5.01,4.93,0,,0,,0,,440,25.89,5,4.2
2/19/2025,23:23:48,CNR5676664618,Success,CUST152425,Mini,Cunningham Road,Marathahalli,4.27,9.66,0,,0,,0,,142,6.66,4.1,4.5
2/27/2025,16:20:55,CNR9407611566,Cancelled by Driver,CUST583122,Prime Sedan,Frazer Town,Ulsoor,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/27/2025,18:55:04,CNR3026927440,Success,CUST597659,eBike,BTM Layout,Cunningham Road,4.46,8.62,0,,0,,0,,310,27.03,4,4.6
2/20/2025,1:55:27,CNR4104409370,Success,CUST891452,eBike,Nagawara,Jakkur,9.22,7.56,0,,0,,0,,394,9.57,3.6,3.9
2/11/2025,23:51:50,CNR8276503656,Cancelled by Driver,CUST186243,Auto,BTM Layout,Banashankari,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/24/2025,11:00:34,CNR5042505473,Success,CUST269590,eBike,Sahakar Nagar,Electronic City,9.33,11.41,0,,0,,0,,935,24.72,4.8,4.3
2/25/2025,9:24:38,CNR9881594350,Success,CUST870695,Bike,Majestic,Lavelle Road,8.16,5.76,0,,0,,0,,357,9.96,5,3.7
2/12/2025,11:01:57,CNR3341341654,Cancelled by Driver,CUST988109,Prime Sedan,BTM Layout,BTM Layout,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/28/2025,2:17:25,CNR6356798607,Cancelled by Customer,CUST300589,Prime SUV,Bellandur,MG Road,0,0,1,AC is not working,0,,0,,0,0,0,0
2/27/2025,18:13:06,CNR7096127751,Success,CUST971494,Auto,Shivajinagar,Bannerghatta Road,8.87,9.14,0,,0,,0,,361,17.22,4.9,3.8
2/12/2025,6:15:04,CNR5227294666,Cancelled by Customer,CUST585192,eBike,Kengeri,Hebbal,0,0,1,Change of plans,0,,0,,0,0,0,0
2/2/2025,11:37:13,CNR8107313121,Incomplete,CUST324519,eBike,Basaveshwaranagar,Electronic City,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/9/2025,9:50:24,CNR1042811374,Success,CUST758722,Prime Plus,Girinagar,Indiranagar,8.57,14.74,0,,0,,0,,299,10.74,4.1,4.1
2/24/2025,7:58:26,CNR7532711583,Cancelled by Customer,CUST432065,Prime SUV,Cunningham Road,RT Nagar,0,0,1,Driver asked to cancel,0,,0,,0,0,0,0
2/26/2025,13:24:31,CNR6832635916,Success,CUST700970,Auto,Kaggadasapura,Bommanahalli,9.58,9.92,0,,0,,0,,148,19.44,3.7,4.3
2/13/2025,4:56:14,CNR5993187492,Success,CUST285891,Bike,BTM Layout,BTM Layout,4.34,6.38,0,,0,,0,,153,2.72,5,5
2/20/2025,19:44:29,CNR5800946855,Cancelled by Customer,CUST300580,Bike,Sahakar Nagar,Hoodi,0,0,1,Change of plans,0,,0,,0,0,0,0
2/2/2025,7:00:44,CNR6516702858,Success,CUST492278,eBike,RT Nagar,Kaggadasapura,3.01,10.25,0,,0,,0,,445,22.09,3.8,4.2
2/12/2025,18:49:59,CNR1638106925,Cancelled by Driver,CUST250253,Mini,Bommanahalli,BTM Layout,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/8/2025,15:46:21,CNR1111351663,Success,CUST297489,Prime Sedan,Nagawara,Whitefield,9.93,12.85,0,,0,,0,,176,19.06,4.3,4.7
2/6/2025,19:30:35,CNR1961462999,Success,CUST231049,eBike,Bommasandra,Koramangala,2.05,11.72,0,,0,,0,,571,19.56,3.8,4.5
2/24/2025,11:10:08,CNR2069251555,Success,CUST346514,Bike,Koramangala,Indiranagar,9.08,11.67,0,,0,,0,,252,17.12,4.3,4.6
2/8/2025,18:24:47,CNR7226586514,Success,CUST192943,Auto,MG Road,Ulsoor,3.27,14.82,0,,0,,0,,357,24.88,4.2,4.2
2/28/2025,14:01:47,CNR5654323409,Success,CUST867059,Mini,Sahakar Nagar,Frazer Town,3.44,7.72,0,,0,,0,,263,6.36,3.9,4.3
2/11/2025,3:58:00,CNR1445033277,Success,CUST100227,Prime Plus,Richmond Town,Kanakapura Road,6.86,7.32,0,,0,,0,,304,9.42,5,4.5
2/21/2025,2:59:10,CNR3933469561,Cancelled by Driver,CUST302769,Mini,Sarjapur,Shivajinagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/17/2025,23:07:11,CNR7397617076,Success,CUST447720,Auto,Hoodi,Nagawara,9.67,5.95,0,,0,,0,,161,24.82,4,3.5
2/15/2025,23:01:27,CNR2358318737,Success,CUST896696,Prime SUV,Kanakapura Road,Hebbal,6.48,11.55,0,,0,,0,,200,29.51,4.9,3.7
2/11/2025,6:02:05,CNR7969403432,Success,CUST544954,Bike,Bellandur,Marathahalli,9.95,8.32,0,,0,,0,,319,10.04,3.8,4
2/2/2025,4:14:45,CNR1021823878,Incomplete,CUST495049,Bike,Whitefield,Sarjapur,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/21/2025,19:41:51,CNR1652309538,Cancelled by Driver,CUST835985,Mini,Hennur,RT Nagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/8/2025,3:31:47,CNR1461561221,Success,CUST562456,Prime Sedan,Basaveshwaranagar,Hoodi,3.27,10.18,0,,0,,0,,307,29.21,4.8,3.8
2/14/2025,5:51:53,CNR8627596370,Success,CUST601517,Bike,Hennur,Basavanagudi,7.53,11.44,0,,0,,0,,636,16.23,4.8,4.3
2/3/2025,14:13:15,CNR5139545709,Cancelled by Driver,CUST648358,Prime Sedan,Hosakerehalli,Kanakapura Road,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/23/2025,4:09:45,CNR7738742337,Cancelled by Driver,CUST185370,Prime Plus,Bommasandra,Kengeri,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/16/2025,0:14:27,CNR2930818315,Success,CUST785726,Prime SUV,Hennur,Hebbal,4.76,6.8,0,,0,,0,,422,17.22,3.8,4.7
2/6/2025,14:36:42,CNR2109291585,Success,CUST844177,Prime SUV,Basavanagudi,Frazer Town,5.61,14.38,0,,0,,0,,245,23.55,3.9,3.5
2/22/2025,18:59:29,CNR4062434755,Cancelled by Driver,CUST252752,Prime SUV,Sarjapur,Kadubeesanahalli,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/10/2025,8:36:53,CNR6601896718,Cancelled by Driver,CUST137313,Prime SUV,Majestic,Jayanagar,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/27/2025,13:02:40,CNR2452697989,Cancelled by Driver,CUST745029,Prime SUV,KR Puram,Kanakapura Road,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/5/2025,4:33:50,CNR4126518327,Incomplete,CUST423331,Mini,Koramangala,Majestic,0,0,0,,0,,1,Other Issue,0,0,0,0
2/3/2025,11:42:58,CNR2779070139,Cancelled by Driver,CUST128462,Bike,Jakkur,Shivajinagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/5/2025,21:50:00,CNR5214505576,Cancelled by Customer,CUST890970,Mini,Girinagar,Vijayanagar,0,0,1,AC is not working,0,,0,,0,0,0,0
2/12/2025,7:35:19,CNR3277212340,Incomplete,CUST506364,Bike,Hulimavu,Kengeri,0,0,0,,0,,1,Other Issue,0,0,0,0
2/16/2025,19:46:16,CNR4273891869,Incomplete,CUST346058,Mini,Bellandur,Kanakapura Road,0,0,0,,0,,1,Customer Demand,0,0,0,0
2/18/2025,11:45:20,CNR3278484444,Success,CUST876166,Prime Plus,RT Nagar,Shivajinagar,2.25,4.26,0,,0,,0,,957,23.04,4.3,5
2/22/2025,14:27:05,CNR2962392690,Success,CUST310580,Auto,Kaggadasapura,Jakkur,2.81,12.5,0,,0,,0,,148,9.69,4.3,4
2/28/2025,8:04:49,CNR5235832025,Success,CUST891659,Prime Sedan,BTM Layout,Kaggadasapura,8.21,12.4,0,,0,,0,,313,29.9,4.5,4.2
2/5/2025,10:41:34,CNR6034255118,Incomplete,CUST819046,Bike,Basavanagudi,Basavanagudi,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/28/2025,5:48:36,CNR1944737216,Success,CUST174172,Prime SUV,Banaswadi,Bommasandra,7,6.3,0,,0,,0,,228,2.1,4.9,3.8
2/16/2025,19:51:35,CNR5717262560,Success,CUST614932,Auto,Whitefield,Basavanagudi,6.52,4.61,0,,0,,0,,752,15.61,4.7,3.9
2/14/2025,19:57:49,CNR3153778848,Cancelled by Driver,CUST687202,eBike,Hebbal,Lavelle Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/6/2025,7:45:15,CNR6346451801,Success,CUST978914,Auto,RT Nagar,Lavelle Road,8.04,6.63,0,,0,,0,,749,23.44,3.9,4.4
2/1/2025,20:27:38,CNR6368707977,Success,CUST486294,Auto,Electronic City,Kanakapura Road,3.1,14.57,0,,0,,0,,392,18.53,3.8,4.4
2/12/2025,4:28:12,CNR1595884683,Success,CUST687346,eBike,Koramangala,KR Puram,4.35,14.92,0,,0,,0,,410,2.59,4.7,3.7
2/17/2025,8:40:34,CNR6725366600,Cancelled by Driver,CUST905175,eBike,Koramangala,Bommasandra,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/27/2025,13:56:04,CNR4636995885,Success,CUST818682,eBike,Basaveshwaranagar,Bommasandra,9.88,13.77,0,,0,,0,,329,27.08,4,4.3
2/18/2025,18:08:51,CNR5821653126,Success,CUST428246,Bike,Nagawara,Koramangala,8.97,11.58,0,,0,,0,,483,24.31,3.8,4
2/12/2025,12:27:34,CNR3144301455,Success,CUST205338,Bike,Kanakapura Road,HSR Layout,7.81,9.34,0,,0,,0,,143,29.26,3.8,4.5
2/16/2025,20:04:05,CNR6237047984,Cancelled by Customer,CUST555906,eBike,Bannerghatta Road,Sahakar Nagar,0,0,1,Driver is not moving towards pickup location,0,,0,,0,0,0,0
2/18/2025,7:21:19,CNR4090406516,Success,CUST444287,Prime Plus,Banashankari,Hebbal,5.17,10.32,0,,0,,0,,144,29.54,3.8,4.1
2/13/2025,13:46:29,CNR2043876560,Success,CUST141148,Bike,Sadashivanagar,Bommanahalli,6.62,8.97,0,,0,,0,,272,2.53,3.5,3.9
2/15/2025,14:00:07,CNR3013391794,Success,CUST890497,Prime Plus,BTM Layout,RT Nagar,8.16,14.06,0,,0,,0,,373,15.53,3.8,4.5
2/1/2025,14:03:26,CNR3901958352,Cancelled by Driver,CUST775232,Auto,Lavelle Road,Koramangala,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/11/2025,20:02:18,CNR7383740129,Success,CUST101132,Prime Sedan,KR Puram,Kammanahalli,6.96,4.97,0,,0,,0,,652,2.33,4,3.6
2/2/2025,0:55:38,CNR8258142380,Success,CUST725219,Bike,Richmond Town,Yelahanka,6.76,8.9,0,,0,,0,,367,19.35,4.6,3.9
2/10/2025,13:56:12,CNR2834977874,Success,CUST900507,Prime SUV,Malleshwaram,Whitefield,6.37,6.33,0,,0,,0,,456,6.18,4.1,4.3
2/15/2025,4:04:19,CNR9955672542,Cancelled by Driver,CUST507541,Prime SUV,KR Puram,Kanakapura Road,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/12/2025,23:04:17,CNR5652237692,Success,CUST521240,eBike,Sarjapur,Marathahalli,3.38,4.35,0,,0,,0,,294,4.86,4.2,4.1
2/10/2025,14:49:58,CNR7962622692,Success,CUST493582,Bike,Marathahalli,Sadashivanagar,7.53,6.27,0,,0,,0,,333,29.88,4.1,4.7
2/24/2025,16:58:57,CNR7472220845,Cancelled by Customer,CUST639110,Prime SUV,Cunningham Road,Nagawara,0,0,1,Driver is not moving towards pickup location,0,,0,,0,0,0,0
2/10/2025,21:31:34,CNR1113207080,Cancelled by Driver,CUST291753,Prime Sedan,Majestic,Koramangala,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/17/2025,18:27:16,CNR4616914191,Success,CUST128736,Prime Sedan,KR Puram,Vijayanagar,3.52,14.29,0,,0,,0,,225,18.14,4.7,4.3
2/4/2025,9:26:17,CNR3108337964,Cancelled by Driver,CUST182041,Prime SUV,Frazer Town,BTM Layout,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/25/2025,8:42:27,CNR8698162021,Cancelled by Driver,CUST668515,Prime Plus,Hosakerehalli,Bommasandra,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/8/2025,23:34:19,CNR5342147545,Success,CUST397126,Auto,Koramangala,Hoodi,7.64,6.9,0,,0,,0,,809,24.82,4.8,4.4
2/6/2025,23:14:23,CNR2805210713,Cancelled by Driver,CUST143700,Prime SUV,Indiranagar,Rajajinagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/13/2025,2:45:33,CNR7923607072,Cancelled by Customer,CUST940148,eBike,Electronic City,Kanakapura Road,0,0,1,AC is not working,0,,0,,0,0,0,0
2/1/2025,10:30:19,CNR3157786747,Cancelled by Customer,CUST324645,Bike,Marathahalli,BTM Layout,0,0,1,AC is not working,0,,0,,0,0,0,0
2/8/2025,17:46:07,CNR5244113905,Success,CUST877449,Auto,Shivajinagar,Vijayanagar,3.6,8.27,0,,0,,0,,948,10.13,3.7,4.6
2/27/2025,12:49:16,CNR8937800630,Success,CUST881592,Auto,Vijayanagar,Sarjapur,6.58,4.25,0,,0,,0,,903,12.86,4,4.9
2/14/2025,4:29:41,CNR2029601176,Success,CUST258883,eBike,KR Puram,Hulimavu,4.64,7.59,0,,0,,0,,329,3.96,3.7,4.5
2/4/2025,23:01:57,CNR8064570187,Success,CUST970391,Prime SUV,Ulsoor,Malleshwaram,5.46,7.62,0,,0,,0,,631,8.51,4,3.6
2/9/2025,4:31:47,CNR2805428348,Success,CUST815741,Bike,Rajajinagar,Kaggadasapura,4.16,8.03,0,,0,,0,,320,5.17,5,3.7
2/3/2025,5:44:27,CNR4979079027,Incomplete,CUST334178,Prime Plus,Kammanahalli,Richmond Town,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/4/2025,4:12:39,CNR1844443846,Success,CUST122961,Mini,Malleshwaram,Nagawara,6.02,7.51,0,,0,,0,,331,9.1,3.6,4.9
2/20/2025,1:46:18,CNR8916528786,Success,CUST619677,Bike,Kanakapura Road,Domlur,8.97,10.93,0,,0,,0,,652,13.81,3.8,4.7
2/10/2025,13:57:22,CNR7514006260,Success,CUST390790,Mini,Bannerghatta Road,RT Nagar,3.23,6.19,0,,0,,0,,100,2.91,4.7,3.8
2/18/2025,21:53:11,CNR4364728717,Cancelled by Driver,CUST319047,Auto,Richmond Town,Indiranagar,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/23/2025,11:07:25,CNR2554894387,Success,CUST296639,Prime SUV,Majestic,RT Nagar,9.44,11.25,0,,0,,0,,913,29.28,4.8,3.9
2/8/2025,21:51:49,CNR8757935873,Success,CUST851288,Prime SUV,Bommanahalli,Sadashivanagar,6.19,9.65,0,,0,,0,,473,25.45,3.8,3.7
2/15/2025,4:42:24,CNR9071169468,Success,CUST926991,Prime Plus,Hennur,Marathahalli,8.02,4.03,0,,0,,0,,354,25.92,3.7,3.6
2/23/2025,21:12:25,CNR8299355422,Cancelled by Driver,CUST704680,eBike,Sahakar Nagar,Girinagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/11/2025,17:50:09,CNR8666203611,Success,CUST721487,Prime Sedan,Domlur,Electronic City,2.53,12.27,0,,0,,0,,978,3.57,4.4,4
